ID_Venda;Data;ID_Produto;ID_Cliente;ID_Vendedor;Quantidade;Preco_Unitario;Desconto_Pct;Valor_Bruto;Valor_Desconto;Valor_Total;Canal_Venda;arquivo_origem
V01264;2024-08-10;P019;C026;V07;5;450.55;0.0;2252.75;0.0;2252.75;E-commerce;dataset_vendas_fake.xlsx
V01265;2024-03-29;P003;C024;V06;1;67.89;0.0;67.89;0.0;67.89;Loja Física;dataset_vendas_fake.xlsx
V01266;2024-10-30;P020;C015;V08;2;186.72;0.0;373.44;0.0;373.44;Loja Física;dataset_vendas_fake.xlsx
V01267;2024-08-15;P006;C010;V07;1;1014.15;0.0;1014.15;0.0;1014.15;Loja Física;dataset_vendas_fake.xlsx
V01268;2024-11-02;P004;C022;V06;4;276.58;0.2;1106.32;221.26;885.06;Marketplace;dataset_vendas_fake.xlsx
V01269;2024-09-10;P002;C003;V02;1;4450.33;0.0;4450.33;0.0;4450.33;E-commerce;dataset_vendas_fake.xlsx
V01270;2024-10-24;P001;C025;V03;1;4056.39;0.0;4056.39;0.0;4056.39;E-commerce;dataset_vendas_fake.xlsx
V01271;2024-08-19;P018;C010;V07;2;874.37;0.0;1748.74;0.0;1748.74;Vendedor Externo;dataset_vendas_fake.xlsx
V01272;2024-04-10;P007;C022;V06;2;2543.15;0.0;5086.3;0.0;5086.3;Marketplace;dataset_vendas_fake.xlsx
V01273;2024-10-18;P010;C030;V08;1;492.24;0.1;492.24;49.22;443.02;Marketplace;dataset_vendas_fake.xlsx
V01274;2024-02-15;P019;C001;V06;1;466.75;0.0;466.75;0.0;466.75;E-commerce;dataset_vendas_fake.xlsx
V01275;2024-05-30;P002;C012;V01;2;3821.62;0.0;7643.24;0.0;7643.24;Loja Física;dataset_vendas_fake.xlsx
V01276;2024-12-26;P018;C027;V04;1;876.27;0.0;876.27;0.0;876.27;Loja Física;dataset_vendas_fake.xlsx
V01277;2024-05-24;P001;C008;V08;2;4247.79;0.0;8495.58;0.0;8495.58;Vendedor Externo;dataset_vendas_fake.xlsx
V01278;2024-11-16;P011;C023;V05;2;1369.06;0.0;2738.12;0.0;2738.12;Vendedor Externo;dataset_vendas_fake.xlsx
V01279;2024-07-14;P014;C018;V05;1;101.71;0.15;101.71;15.26;86.45;E-commerce;dataset_vendas_fake.xlsx
V01280;2024-08-31;P005;C007;V06;1;2365.22;0.0;2365.22;0.0;2365.22;Marketplace;dataset_vendas_fake.xlsx
V01281;2024-08-01;P005;C010;V02;1;1892.15;0.0;1892.15;0.0;1892.15;E-commerce;dataset_vendas_fake.xlsx
V01282;2024-01-06;P003;C021;V02;1;58.79;0.0;58.79;0.0;58.79;E-commerce;dataset_vendas_fake.xlsx
V01283;2024-09-06;P014;C005;V01;5;108.51;0.05;542.55;27.13;515.42;E-commerce;dataset_vendas_fake.xlsx
V01284;2024-11-24;P014;C028;V05;1;104.71;0.0;104.71;0.0;104.71;Vendedor Externo;dataset_vendas_fake.xlsx
V01285;2024-11-15;P006;C015;V08;2;1104.93;0.0;2209.86;0.0;2209.86;Vendedor Externo;dataset_vendas_fake.xlsx
V01286;2024-07-15;P012;C008;V03;1;893.19;0.0;893.19;0.0;893.19;Vendedor Externo;dataset_vendas_fake.xlsx
V01287;2024-11-05;P001;C019;V05;1;4933.68;0.1;4933.68;493.37;4440.31;E-commerce;dataset_vendas_fake.xlsx
V01288;2024-12-30;P017;C009;V06;2;524.67;0.0;1049.34;0.0;1049.34;Marketplace;dataset_vendas_fake.xlsx
V01289;2024-01-18;P002;C019;V05;1;3847.8;0.0;3847.8;0.0;3847.8;Marketplace;dataset_vendas_fake.xlsx
V01290;2024-02-27;P019;C016;V02;2;503.32;0.0;1006.64;0.0;1006.64;E-commerce;dataset_vendas_fake.xlsx
V01291;2024-09-26;P009;C015;V03;1;328.41;0.0;328.41;0.0;328.41;Loja Física;dataset_vendas_fake.xlsx
V01292;2024-05-05;P016;C021;V02;2;607.04;0.0;1214.08;0.0;1214.08;Marketplace;dataset_vendas_fake.xlsx
V01293;2024-11-09;P002;C029;V06;1;4361.74;0.0;4361.74;0.0;4361.74;Loja Física;dataset_vendas_fake.xlsx
V01294;2024-08-28;P015;C017;V04;1;299.43;0.05;299.43;14.97;284.46;Marketplace;dataset_vendas_fake.xlsx
V01295;2024-08-03;P012;C026;V07;4;862.65;0.1;3450.6;345.06;3105.54;Marketplace;dataset_vendas_fake.xlsx
V01296;2024-03-26;P002;C023;V05;4;4398.09;0.0;17592.36;0.0;17592.36;Marketplace;dataset_vendas_fake.xlsx
V01297;2024-02-01;P016;C019;V05;2;667.74;0.05;1335.48;66.77;1268.71;Loja Física;dataset_vendas_fake.xlsx
V01298;2024-12-02;P010;C026;V02;1;475.87;0.0;475.87;0.0;475.87;Marketplace;dataset_vendas_fake.xlsx
V01299;2024-09-05;P003;C005;V01;2;69.24;0.0;138.48;0.0;138.48;Marketplace;dataset_vendas_fake.xlsx
V01300;2024-05-09;P005;C020;V06;2;2158.66;0.1;4317.32;431.73;3885.59;Marketplace;dataset_vendas_fake.xlsx
V01301;2024-05-11;P001;C024;V01;1;4424.53;0.15;4424.53;663.68;3760.85;E-commerce;dataset_vendas_fake.xlsx
V01302;2024-10-29;P005;C022;V06;1;2318.21;0.0;2318.21;0.0;2318.21;Marketplace;dataset_vendas_fake.xlsx
V01303;2024-03-30;P009;C026;V02;1;339.49;0.0;339.49;0.0;339.49;Vendedor Externo;dataset_vendas_fake.xlsx
V01304;2024-04-02;P017;C028;V05;1;480.22;0.0;480.22;0.0;480.22;Marketplace;dataset_vendas_fake.xlsx
V01305;2024-02-13;P005;C020;V01;1;2388.64;0.2;2388.64;477.73;1910.91;Vendedor Externo;dataset_vendas_fake.xlsx
V01306;2024-07-30;P013;C008;V08;1;142.97;0.0;142.97;0.0;142.97;E-commerce;dataset_vendas_fake.xlsx
V01307;2024-04-17;P019;C024;V06;2;520.85;0.15;1041.7;156.26;885.44;Loja Física;dataset_vendas_fake.xlsx
V01308;2024-11-24;P009;C025;V03;1;381.04;0.0;381.04;0.0;381.04;Loja Física;dataset_vendas_fake.xlsx
V01309;2024-03-26;P015;C013;V07;5;264.39;0.0;1321.95;0.0;1321.95;Marketplace;dataset_vendas_fake.xlsx
V01310;2024-08-31;P018;C008;V08;2;924.31;0.0;1848.62;0.0;1848.62;Vendedor Externo;dataset_vendas_fake.xlsx
V01311;2024-08-30;P009;C005;V06;4;328.35;0.0;1313.4;0.0;1313.4;Loja Física;dataset_vendas_fake.xlsx
V01312;2024-05-27;P015;C013;V07;1;285.08;0.0;285.08;0.0;285.08;Loja Física;dataset_vendas_fake.xlsx
V01313;2024-02-19;P018;C021;V07;1;809.77;0.0;809.77;0.0;809.77;Vendedor Externo;dataset_vendas_fake.xlsx
V01314;2024-11-08;P009;C011;V08;1;378.76;0.1;378.76;37.88;340.88;Marketplace;dataset_vendas_fake.xlsx
V01315;2024-02-20;P009;C021;V07;1;346.9;0.0;346.9;0.0;346.9;Vendedor Externo;dataset_vendas_fake.xlsx
V01316;2024-12-11;P008;C024;V01;1;1777.92;0.0;1777.92;0.0;1777.92;Marketplace;dataset_vendas_fake.xlsx
V01317;2024-12-12;P006;C011;V03;1;932.28;0.0;932.28;0.0;932.28;Loja Física;dataset_vendas_fake.xlsx
V01318;2024-02-04;P001;C014;V04;2;5091.65;0.0;10183.3;0.0;10183.3;Loja Física;dataset_vendas_fake.xlsx
V01319;2024-12-16;P015;C012;V01;1;326.33;0.15;326.33;48.95;277.38;Marketplace;dataset_vendas_fake.xlsx
V01320;2024-05-08;P007;C002;V01;1;2408.66;0.0;2408.66;0.0;2408.66;Loja Física;dataset_vendas_fake.xlsx
V01321;2024-01-30;P020;C022;V01;1;180.38;0.0;180.38;0.0;180.38;Loja Física;dataset_vendas_fake.xlsx
V01322;2024-12-28;P004;C003;V02;1;225.71;0.05;225.71;11.29;214.42;Vendedor Externo;dataset_vendas_fake.xlsx
V01323;2024-12-02;P019;C026;V02;1;429.79;0.0;429.79;0.0;429.79;Loja Física;dataset_vendas_fake.xlsx
V01324;2024-12-22;P006;C009;V06;1;1113.58;0.0;1113.58;0.0;1113.58;Vendedor Externo;dataset_vendas_fake.xlsx
V01325;2024-12-04;P003;C021;V07;1;67.42;0.0;67.42;0.0;67.42;Marketplace;dataset_vendas_fake.xlsx
V01326;2024-08-06;P011;C009;V01;3;1229.23;0.0;3687.69;0.0;3687.69;Loja Física;dataset_vendas_fake.xlsx
V01327;2024-05-21;P002;C013;V07;1;3917.6;0.1;3917.6;391.76;3525.84;Marketplace;dataset_vendas_fake.xlsx
V01328;2024-01-31;P009;C027;V04;2;332.13;0.0;664.26;0.0;664.26;E-commerce;dataset_vendas_fake.xlsx
V01329;2024-08-13;P003;C016;V02;2;70.9;0.0;141.8;0.0;141.8;Vendedor Externo;dataset_vendas_fake.xlsx
V01330;2024-04-01;P016;C004;V01;1;656.69;0.1;656.69;65.67;591.02;Vendedor Externo;dataset_vendas_fake.xlsx
V01331;2024-04-21;P020;C021;V02;1;172.11;0.05;172.11;8.61;163.5;Vendedor Externo;dataset_vendas_fake.xlsx
V01332;2024-05-12;P004;C002;V01;1;256.03;0.0;256.03;0.0;256.03;Loja Física;dataset_vendas_fake.xlsx
V01333;2024-10-19;P009;C025;V08;1;347.03;0.0;347.03;0.0;347.03;Loja Física;dataset_vendas_fake.xlsx
V01334;2024-09-11;P005;C021;V02;1;2175.3;0.1;2175.3;217.53;1957.77;Loja Física;dataset_vendas_fake.xlsx
V01335;2024-12-06;P013;C009;V01;2;123.87;0.0;247.74;0.0;247.74;Marketplace;dataset_vendas_fake.xlsx
V01336;2024-07-19;P019;C001;V06;1;467.97;0.0;467.97;0.0;467.97;Vendedor Externo;dataset_vendas_fake.xlsx
V01337;2024-08-11;P013;C028;V05;2;120.63;0.0;241.26;0.0;241.26;E-commerce;dataset_vendas_fake.xlsx
V01338;2024-01-02;P013;C023;V05;1;141.93;0.0;141.93;0.0;141.93;Loja Física;dataset_vendas_fake.xlsx
V01339;2024-10-17;P018;C030;V08;2;831.38;0.1;1662.76;166.28;1496.48;Marketplace;dataset_vendas_fake.xlsx
V01340;2024-12-15;P010;C013;V02;3;433.3;0.0;1299.9;0.0;1299.9;Loja Física;dataset_vendas_fake.xlsx
V01341;2024-07-06;P018;C028;V05;1;827.2;0.0;827.2;0.0;827.2;Loja Física;dataset_vendas_fake.xlsx
V01342;2024-08-23;P010;C021;V02;2;475.39;0.1;950.78;95.08;855.7;E-commerce;dataset_vendas_fake.xlsx
V01343;2024-10-10;P002;C013;V02;1;3653.19;0.05;3653.19;182.66;3470.53;Marketplace;dataset_vendas_fake.xlsx
V01344;2024-12-22;P013;C029;V01;1;141.07;0.0;141.07;0.0;141.07;Marketplace;dataset_vendas_fake.xlsx
V01345;2024-09-06;P003;C029;V06;1;71.88;0.0;71.88;0.0;71.88;E-commerce;dataset_vendas_fake.xlsx
V01346;2024-03-12;P002;C007;V01;5;4457.73;0.05;22288.65;1114.43;21174.22;E-commerce;dataset_vendas_fake.xlsx
V01347;2024-09-07;P013;C003;V07;2;137.96;0.1;275.92;27.59;248.33;Vendedor Externo;dataset_vendas_fake.xlsx
V01348;2024-09-30;P015;C001;V01;1;296.87;0.0;296.87;0.0;296.87;Marketplace;dataset_vendas_fake.xlsx
V01349;2024-01-29;P011;C026;V02;1;1245.66;0.0;1245.66;0.0;1245.66;Vendedor Externo;dataset_vendas_fake.xlsx
V01350;2024-03-01;P007;C026;V07;1;2940.63;0.0;2940.63;0.0;2940.63;E-commerce;dataset_vendas_fake.xlsx
V01351;2024-10-23;P008;C030;V03;4;1789.42;0.1;7157.68;715.77;6441.91;Loja Física;dataset_vendas_fake.xlsx
V01352;2024-03-13;P016;C021;V02;1;730.96;0.0;730.96;0.0;730.96;Vendedor Externo;dataset_vendas_fake.xlsx
V01353;2024-11-12;P002;C008;V03;2;3539.34;0.1;7078.68;707.87;6370.81;Loja Física;dataset_vendas_fake.xlsx
V01354;2024-03-29;P002;C029;V06;5;3788.19;0.0;18940.95;0.0;18940.95;Loja Física;dataset_vendas_fake.xlsx
V01355;2024-08-21;P020;C006;V01;2;174.01;0.1;348.02;34.8;313.22;Loja Física;dataset_vendas_fake.xlsx
V01356;2024-02-28;P016;C020;V01;1;621.16;0.2;621.16;124.23;496.93;Loja Física;dataset_vendas_fake.xlsx
V01357;2024-04-13;P014;C011;V08;2;115.98;0.0;231.96;0.0;231.96;Marketplace;dataset_vendas_fake.xlsx
V01358;2024-03-02;P019;C018;V05;2;495.71;0.0;991.42;0.0;991.42;Marketplace;dataset_vendas_fake.xlsx
V01359;2024-04-19;P002;C019;V05;2;4063.85;0.0;8127.7;0.0;8127.7;Marketplace;dataset_vendas_fake.xlsx
V01360;2024-02-02;P004;C009;V01;1;273.42;0.0;273.42;0.0;273.42;Vendedor Externo;dataset_vendas_fake.xlsx
V01361;2024-03-27;P012;C018;V05;2;865.58;0.0;1731.16;0.0;1731.16;Vendedor Externo;dataset_vendas_fake.xlsx
V01362;2024-05-04;P019;C002;V01;2;451.03;0.0;902.06;0.0;902.06;Loja Física;dataset_vendas_fake.xlsx
V01363;2024-11-19;P020;C013;V02;1;190.07;0.1;190.07;19.01;171.06;Loja Física;dataset_vendas_fake.xlsx
V01364;2024-09-06;P003;C001;V01;1;67.81;0.0;67.81;0.0;67.81;E-commerce;dataset_vendas_fake.xlsx
V01365;2024-02-15;P019;C029;V06;1;535.53;0.0;535.53;0.0;535.53;Vendedor Externo;dataset_vendas_fake.xlsx
V01366;2024-12-21;P016;C023;V05;1;602.3;0.0;602.3;0.0;602.3;E-commerce;dataset_vendas_fake.xlsx
V01367;2024-03-14;P009;C017;V04;1;314.94;0.0;314.94;0.0;314.94;Vendedor Externo;dataset_vendas_fake.xlsx
V01368;2024-05-02;P006;C020;V01;1;1009.3;0.0;1009.3;0.0;1009.3;E-commerce;dataset_vendas_fake.xlsx
V01369;2024-09-12;P020;C003;V07;1;192.7;0.2;192.7;38.54;154.16;Marketplace;dataset_vendas_fake.xlsx
V01370;2024-08-02;P001;C018;V05;1;4997.23;0.0;4997.23;0.0;4997.23;E-commerce;dataset_vendas_fake.xlsx
V01371;2024-03-01;P017;C004;V06;1;541.54;0.0;541.54;0.0;541.54;E-commerce;dataset_vendas_fake.xlsx
V01372;2024-08-25;P007;C009;V01;1;2774.61;0.0;2774.61;0.0;2774.61;E-commerce;dataset_vendas_fake.xlsx
V01373;2024-02-27;P005;C022;V06;3;2088.46;0.0;6265.38;0.0;6265.38;Vendedor Externo;dataset_vendas_fake.xlsx
V01374;2024-03-31;P006;C022;V01;2;946.87;0.0;1893.74;0.0;1893.74;Loja Física;dataset_vendas_fake.xlsx
V01375;2024-11-26;P012;C010;V02;2;1017.31;0.05;2034.62;101.73;1932.89;Vendedor Externo;dataset_vendas_fake.xlsx
V01376;2024-05-08;P011;C020;V06;2;1324.21;0.15;2648.42;397.26;2251.16;Loja Física;dataset_vendas_fake.xlsx
V01377;2024-02-23;P002;C030;V03;1;3501.09;0.0;3501.09;0.0;3501.09;E-commerce;dataset_vendas_fake.xlsx
V01378;2024-01-15;P016;C017;V04;1;711.19;0.0;711.19;0.0;711.19;Loja Física;dataset_vendas_fake.xlsx
V01379;2024-04-30;P015;C019;V05;1;263.69;0.05;263.69;13.18;250.51;Vendedor Externo;dataset_vendas_fake.xlsx
V01380;2024-04-11;P011;C008;V03;1;1319.66;0.0;1319.66;0.0;1319.66;Marketplace;dataset_vendas_fake.xlsx
V01381;2024-04-26;P004;C008;V08;1;233.48;0.0;233.48;0.0;233.48;E-commerce;dataset_vendas_fake.xlsx
V01382;2024-07-11;P008;C003;V07;2;1885.73;0.0;3771.46;0.0;3771.46;Vendedor Externo;dataset_vendas_fake.xlsx
V01383;2024-01-28;P014;C005;V01;1;104.3;0.05;104.3;5.22;99.08;Vendedor Externo;dataset_vendas_fake.xlsx
V01384;2024-04-01;P013;C012;V01;2;122.68;0.0;245.36;0.0;245.36;Vendedor Externo;dataset_vendas_fake.xlsx
V01385;2024-04-09;P012;C009;V01;2;893.63;0.0;1787.26;0.0;1787.26;Marketplace;dataset_vendas_fake.xlsx
V01386;2024-03-06;P002;C023;V05;1;4029.49;0.1;4029.49;402.95;3626.54;Marketplace;dataset_vendas_fake.xlsx
V01387;2024-03-10;P004;C028;V05;4;260.64;0.0;1042.56;0.0;1042.56;Vendedor Externo;dataset_vendas_fake.xlsx
V01388;2024-08-02;P006;C025;V08;1;1009.47;0.0;1009.47;0.0;1009.47;E-commerce;dataset_vendas_fake.xlsx
V01389;2024-05-31;P020;C006;V01;2;180.19;0.0;360.38;0.0;360.38;E-commerce;dataset_vendas_fake.xlsx
V01390;2024-02-14;P014;C028;V05;1;102.02;0.0;102.02;0.0;102.02;E-commerce;dataset_vendas_fake.xlsx
V01391;2024-10-29;P016;C027;V04;1;765.87;0.0;765.87;0.0;765.87;Marketplace;dataset_vendas_fake.xlsx
V01392;2024-01-08;P014;C024;V01;1;116.68;0.2;116.68;23.34;93.34;E-commerce;dataset_vendas_fake.xlsx
V01393;2024-06-16;P014;C019;V05;1;115.08;0.0;115.08;0.0;115.08;E-commerce;dataset_vendas_fake.xlsx
V01394;2024-10-20;P001;C014;V04;1;4451.03;0.0;4451.03;0.0;4451.03;Loja Física;dataset_vendas_fake.xlsx
V01395;2024-08-28;P017;C002;V06;2;516.93;0.0;1033.86;0.0;1033.86;Vendedor Externo;dataset_vendas_fake.xlsx
V01396;2024-09-02;P004;C015;V08;2;233.08;0.0;466.16;0.0;466.16;E-commerce;dataset_vendas_fake.xlsx
V01397;2024-02-12;P018;C025;V03;2;927.03;0.05;1854.06;92.7;1761.36;Vendedor Externo;dataset_vendas_fake.xlsx
V01398;2024-04-21;P005;C012;V06;3;2137.48;0.05;6412.44;320.62;6091.82;E-commerce;dataset_vendas_fake.xlsx
V01399;2024-11-27;P003;C001;V06;2;59.19;0.0;118.38;0.0;118.38;Marketplace;dataset_vendas_fake.xlsx
V01400;2024-03-23;P015;C028;V05;1;295.06;0.0;295.06;0.0;295.06;Vendedor Externo;dataset_vendas_fake.xlsx
V01401;2024-08-25;P005;C028;V05;2;1978.03;0.0;3956.06;0.0;3956.06;E-commerce;dataset_vendas_fake.xlsx
V01402;2024-07-08;P015;C023;V05;4;270.44;0.0;1081.76;0.0;1081.76;Loja Física;dataset_vendas_fake.xlsx
V01403;2024-07-16;P011;C017;V04;1;1281.14;0.0;1281.14;0.0;1281.14;Marketplace;dataset_vendas_fake.xlsx
V01404;2024-08-06;P009;C023;V05;1;321.73;0.0;321.73;0.0;321.73;Loja Física;dataset_vendas_fake.xlsx
V01405;2024-11-13;P011;C024;V01;1;1185.31;0.0;1185.31;0.0;1185.31;Marketplace;dataset_vendas_fake.xlsx
V01406;2024-01-27;P004;C013;V07;2;227.62;0.0;455.24;0.0;455.24;Vendedor Externo;dataset_vendas_fake.xlsx
V01407;2024-11-12;P002;C012;V06;2;3747.27;0.0;7494.54;0.0;7494.54;E-commerce;dataset_vendas_fake.xlsx
V01408;2024-11-27;P018;C023;V05;2;969.85;0.1;1939.7;193.97;1745.73;E-commerce;dataset_vendas_fake.xlsx
V01409;2024-03-11;P011;C008;V03;1;1339.96;0.0;1339.96;0.0;1339.96;Vendedor Externo;dataset_vendas_fake.xlsx
V01410;2024-10-24;P007;C025;V03;2;2685.01;0.0;5370.02;0.0;5370.02;Marketplace;dataset_vendas_fake.xlsx
V01411;2024-06-29;P009;C017;V04;2;361.19;0.0;722.38;0.0;722.38;Marketplace;dataset_vendas_fake.xlsx
V01412;2024-01-28;P003;C012;V06;3;56.58;0.0;169.74;0.0;169.74;Vendedor Externo;dataset_vendas_fake.xlsx
V01413;2024-09-05;P017;C017;V04;1;576.95;0.05;576.95;28.85;548.1;Vendedor Externo;dataset_vendas_fake.xlsx
V01414;2024-12-29;P018;C022;V06;1;921.62;0.0;921.62;0.0;921.62;Vendedor Externo;dataset_vendas_fake.xlsx
V01415;2024-11-13;P012;C026;V02;2;915.83;0.0;1831.66;0.0;1831.66;E-commerce;dataset_vendas_fake.xlsx
V01416;2024-08-22;P003;C003;V07;4;60.2;0.0;240.8;0.0;240.8;E-commerce;dataset_vendas_fake.xlsx
V01417;2024-05-27;P003;C004;V01;1;71.52;0.0;71.52;0.0;71.52;Marketplace;dataset_vendas_fake.xlsx
V01418;2024-02-27;P005;C016;V02;1;2053.14;0.0;2053.14;0.0;2053.14;E-commerce;dataset_vendas_fake.xlsx
V01419;2024-09-23;P001;C010;V07;1;4737.07;0.2;4737.07;947.41;3789.66;E-commerce;dataset_vendas_fake.xlsx
V01420;2024-08-30;P012;C014;V04;1;893.2;0.0;893.2;0.0;893.2;Loja Física;dataset_vendas_fake.xlsx
V01421;2024-05-29;P007;C003;V02;1;2962.38;0.0;2962.38;0.0;2962.38;E-commerce;dataset_vendas_fake.xlsx
V01422;2024-09-23;P011;C014;V04;1;1317.99;0.0;1317.99;0.0;1317.99;Marketplace;dataset_vendas_fake.xlsx
V01423;2024-09-05;P019;C022;V06;2;432.31;0.1;864.62;86.46;778.16;Vendedor Externo;dataset_vendas_fake.xlsx
V01424;2024-06-04;P019;C005;V06;4;502.2;0.15;2008.8;301.32;1707.48;E-commerce;dataset_vendas_fake.xlsx
V01425;2024-05-13;P008;C016;V07;1;1700.51;0.0;1700.51;0.0;1700.51;Marketplace;dataset_vendas_fake.xlsx
V01426;2024-01-25;P005;C012;V06;1;2085.77;0.0;2085.77;0.0;2085.77;Vendedor Externo;dataset_vendas_fake.xlsx
V01427;2024-03-26;P020;C030;V03;1;180.32;0.0;180.32;0.0;180.32;Marketplace;dataset_vendas_fake.xlsx
V01428;2024-04-03;P006;C027;V04;2;926.16;0.0;1852.32;0.0;1852.32;E-commerce;dataset_vendas_fake.xlsx
V01429;2024-05-01;P004;C002;V06;1;262.5;0.1;262.5;26.25;236.25;E-commerce;dataset_vendas_fake.xlsx
V01430;2024-08-13;P009;C012;V01;1;342.73;0.1;342.73;34.27;308.46;E-commerce;dataset_vendas_fake.xlsx
V01431;2024-10-14;P002;C022;V06;1;3577.69;0.0;3577.69;0.0;3577.69;Marketplace;dataset_vendas_fake.xlsx
V01432;2024-03-16;P012;C015;V03;3;902.66;0.0;2707.98;0.0;2707.98;Marketplace;dataset_vendas_fake.xlsx
V01433;2024-03-03;P001;C013;V07;1;4169.62;0.0;4169.62;0.0;4169.62;E-commerce;dataset_vendas_fake.xlsx
V01434;2024-08-22;P011;C005;V01;1;1137.61;0.15;1137.61;170.64;966.97;Marketplace;dataset_vendas_fake.xlsx
V01435;2024-11-27;P010;C016;V07;2;465.7;0.1;931.4;93.14;838.26;E-commerce;dataset_vendas_fake.xlsx
V01436;2024-10-16;P015;C011;V03;1;297.55;0.0;297.55;0.0;297.55;Vendedor Externo;dataset_vendas_fake.xlsx
V01437;2024-01-21;P005;C022;V01;2;2286.32;0.0;4572.64;0.0;4572.64;Marketplace;dataset_vendas_fake.xlsx
V01438;2024-01-13;P013;C020;V01;4;122.88;0.1;491.52;49.15;442.37;Vendedor Externo;dataset_vendas_fake.xlsx
V01439;2024-07-01;P003;C011;V03;5;59.04;0.05;295.2;14.76;280.44;E-commerce;dataset_vendas_fake.xlsx
V01440;2024-10-25;P017;C008;V08;1;528.92;0.0;528.92;0.0;528.92;E-commerce;dataset_vendas_fake.xlsx
V01441;2024-01-12;P003;C018;V05;1;70.99;0.0;70.99;0.0;70.99;Loja Física;dataset_vendas_fake.xlsx
V01442;2024-09-19;P013;C007;V06;1;145.67;0.15;145.67;21.85;123.82;Marketplace;dataset_vendas_fake.xlsx
V01443;2024-11-04;P020;C017;V04;1;207.2;0.0;207.2;0.0;207.2;Marketplace;dataset_vendas_fake.xlsx
V01444;2024-07-22;P005;C023;V05;2;2022.18;0.0;4044.36;0.0;4044.36;Marketplace;dataset_vendas_fake.xlsx
V01445;2024-07-16;P012;C001;V06;1;959.0;0.0;959.0;0.0;959.0;Marketplace;dataset_vendas_fake.xlsx
V01446;2024-06-28;P010;C015;V03;1;467.14;0.15;467.14;70.07;397.07;E-commerce;dataset_vendas_fake.xlsx
V01447;2024-08-15;P014;C026;V07;1;99.43;0.0;99.43;0.0;99.43;Marketplace;dataset_vendas_fake.xlsx
V01448;2024-03-24;P014;C024;V06;1;115.29;0.1;115.29;11.53;103.76;E-commerce;dataset_vendas_fake.xlsx
V01449;2024-10-27;P020;C003;V02;1;178.57;0.05;178.57;8.93;169.64;E-commerce;dataset_vendas_fake.xlsx
V01450;2024-06-04;P016;C028;V05;1;738.76;0.0;738.76;0.0;738.76;Loja Física;dataset_vendas_fake.xlsx
V01451;2024-10-29;P013;C003;V02;2;138.65;0.0;277.3;0.0;277.3;Vendedor Externo;dataset_vendas_fake.xlsx
V01452;2024-11-23;P009;C014;V04;4;359.85;0.0;1439.4;0.0;1439.4;Vendedor Externo;dataset_vendas_fake.xlsx
V01453;2024-12-29;P019;C025;V03;1;499.45;0.0;499.45;0.0;499.45;E-commerce;dataset_vendas_fake.xlsx
V01454;2024-04-05;P013;C010;V07;1;120.73;0.0;120.73;0.0;120.73;Loja Física;dataset_vendas_fake.xlsx
V01455;2024-06-03;P019;C010;V07;2;487.28;0.0;974.56;0.0;974.56;Vendedor Externo;dataset_vendas_fake.xlsx
V01456;2024-04-24;P001;C026;V02;2;4089.72;0.0;8179.44;0.0;8179.44;E-commerce;dataset_vendas_fake.xlsx
V01457;2024-05-14;P010;C021;V07;1;420.66;0.0;420.66;0.0;420.66;Loja Física;dataset_vendas_fake.xlsx
V01458;2024-11-30;P010;C014;V04;1;405.73;0.0;405.73;0.0;405.73;Vendedor Externo;dataset_vendas_fake.xlsx
V01459;2024-12-18;P008;C001;V01;1;1702.98;0.0;1702.98;0.0;1702.98;Marketplace;dataset_vendas_fake.xlsx
V01460;2024-09-09;P003;C020;V06;2;58.54;0.0;117.08;0.0;117.08;Vendedor Externo;dataset_vendas_fake.xlsx
V01461;2024-10-16;P014;C028;V05;1;95.62;0.0;95.62;0.0;95.62;Vendedor Externo;dataset_vendas_fake.xlsx
V01462;2024-12-21;P004;C012;V01;1;280.32;0.0;280.32;0.0;280.32;Marketplace;dataset_vendas_fake.xlsx
V01463;2024-03-24;P019;C002;V01;4;430.79;0.0;1723.16;0.0;1723.16;Marketplace;dataset_vendas_fake.xlsx
V01464;2024-08-24;P005;C012;V01;1;1972.27;0.0;1972.27;0.0;1972.27;Loja Física;dataset_vendas_fake.xlsx
V01465;2024-05-19;P012;C014;V04;2;822.87;0.15;1645.74;246.86;1398.88;Loja Física;dataset_vendas_fake.xlsx
V01466;2024-05-28;P010;C017;V04;2;433.22;0.0;866.44;0.0;866.44;E-commerce;dataset_vendas_fake.xlsx
V01467;2024-11-17;P006;C025;V03;1;906.1;0.0;906.1;0.0;906.1;E-commerce;dataset_vendas_fake.xlsx
V01468;2024-10-05;P011;C028;V05;1;1189.08;0.0;1189.08;0.0;1189.08;Marketplace;dataset_vendas_fake.xlsx
V01469;2024-05-18;P012;C004;V06;5;968.18;0.15;4840.9;726.13;4114.77;E-commerce;dataset_vendas_fake.xlsx
V01470;2024-01-07;P005;C017;V04;1;2075.62;0.0;2075.62;0.0;2075.62;Marketplace;dataset_vendas_fake.xlsx
V01471;2024-09-05;P014;C011;V03;1;93.86;0.0;93.86;0.0;93.86;Loja Física;dataset_vendas_fake.xlsx
V01472;2024-04-21;P005;C017;V04;2;2090.66;0.0;4181.32;0.0;4181.32;E-commerce;dataset_vendas_fake.xlsx
V01473;2024-10-13;P020;C023;V05;1;163.59;0.0;163.59;0.0;163.59;Vendedor Externo;dataset_vendas_fake.xlsx
